387000,3,1,1230,9568,1,0,0,5,1230,0,1962
483500,4,2.5,2740,45732,2,0,0,3,2740,0,1995
655500,4,3.5,3380,8330,2,0,0,3,3380,0,2000
345000,3,1,1110,6250,1,0,0,3,1110,0,1956
533000,5,2.75,1800,3780,1.5,0,0,3,1400,400,1926
385000,3,1.75,1900,5520,1,0,0,3,1280,620,1982
675000,2,1,930,36478,1,0,2,3,930,0,1951
197000,3,1.75,1690,7735,1,0,0,4,1060,630,1976
485000,3,2,1420,4080,1.5,0,0,3,1420,0,1905
1870000,5,4,4510,15175,2,0,0,3,4510,0,1969
295000,3,2.25,1980,8000,1,0,0,4,1560,420,1974
499000,2,1.75,1170,2400,1,0,0,4,740,430,1903
1050000,3,2.5,2200,1970,2,0,0,3,1610,590,2008
191000,3,1.5,800,8850,1,0,0,4,800,0,1959
500000,3,2.5,1480,1171,3,0,0,3,1480,0,2006
390000,5,3.75,2890,5000,1,0,0,3,1310,1580,2006
979000,3,2.5,2690,4047,3,0,0,3,2690,0,2014
580000,4,3.25,3569,8327,2,0,0,3,3569,0,2013
369950,3,2,1270,1320,3,0,0,3,1270,0,2006
1800000,5,5,4490,10279,2,0,0,3,3930,560,2013
776000,4,2.5,3040,6425,2,0,0,3,3040,0,2008
519950,3,2.25,1170,1249,3,0,0,3,1170,0,2014
255000,5,2.25,2060,8632,1,0,0,3,1030,1030,1962
495000,3,1,990,6000,1,0,0,3,990,0,1943
510000,4,2.5,2430,5203,2,0,0,3,2430,0,2003
1150000,4,4,4460,103382,2,0,0,3,4460,0,2001
253000,3,1.75,1250,10122,1,0,0,3,1250,0,1994
503000,3,2.75,1540,6760,1,0,0,5,1210,330,1980
275000,3,2.5,1600,7000,2,0,0,4,1600,0,1993
249000,3,1,1110,8423,1,0,0,3,1110,0,1952
310000,3,1.75,1840,10723,1,0,0,4,1220,620,1974
750000,3,2.75,2520,5401,1,0,0,4,1360,1160,1946
630000,3,2.5,2680,327135,2,0,0,3,2680,0,1995
599999,9,4.5,3830,6988,2.5,0,0,3,2450,1380,1938
758000,4,2.75,2410,9549,1,0,0,4,1780,630,1956
248500,4,1.75,1720,10018,1,0,0,5,1720,0,1960
310000,3,1.75,2070,37904,1,0,0,4,1420,650,1973
460000,3,2,1760,9055,2,0,0,4,1760,0,1985
675000,3,1.75,1680,10500,1,0,0,4,1680,0,1959
526000,2,2,1550,2400,1.5,0,0,4,1550,0,1900
560000,3,3,4120,60392,2,0,2,3,3180,940,1994
415000,4,3,1830,9548,2,0,0,3,1830,0,1991
246000,3,1,1400,7410,1,0,0,3,1400,0,1944
314500,3,1.75,1870,12381,1,0,0,4,1870,0,1957
3200000,7,4.5,6210,8856,2.5,0,2,5,4760,1450,1910
420000,2,1.5,1040,3500,1.5,0,0,4,1040,0,1904
535000,3,1.75,2720,149410,1.5,0,0,3,2720,0,1988
350000,3,1,1010,9360,1,0,0,3,1010,0,1981
515000,3,1.75,1580,9147,1,0,1,4,1210,370,1967
749950,4,2.75,2600,6050,2,0,0,5,1960,640,1949
230000,3,2.5,1920,9180,2,0,0,3,1920,0,1988
568000,3,2,2350,5080,1.5,0,0,3,1780,570,1929
250000,1,1,1100,4373,1,0,0,2,820,280,1947
581000,4,2,2510,13695,1,0,0,4,1280,1230,1961
651000,3,2.5,3240,108366,2,0,0,4,3240,0,1991
600000,3,2.5,2460,108900,1,0,0,4,1860,600,1977
500000,2,1,1010,3885,1.5,0,0,4,1010,0,1906
475000,2,1,820,2723,1,0,0,3,820,0,1921
352000,5,2.5,2420,8560,1,0,2,3,1620,800,1978
420000,3,2.25,1770,8165,2,0,0,3,1770,0,1977
428000,2,2,1350,3900,1,0,0,3,1350,0,2003
599000,3,1.75,1960,4788,1,0,0,4,1090,870,1920
492000,4,2.5,3305,16164,1.5,0,0,5,2245,1060,1922
630000,2,2.25,2550,5663,1,0,0,3,1720,830,2011
900000,5,3.75,4130,226076,2,0,0,3,3170,960,1985
1110000,4,1.5,2310,13300,1,0,0,3,1890,420,1950
575000,4,2,1650,5000,1,0,0,3,1650,0,1955
705000,4,2.5,2650,4316,1.5,0,0,3,1520,1130,1905
940000,4,2.25,1890,5940,1,0,1,3,1470,420,1963
313000,3,1.75,2190,8000,1,0,0,4,2190,0,1967
618080,3,2.5,2030,6500,2,0,0,3,2030,0,1988
640000,3,3,2270,5175,2,0,0,3,2130,140,2002
485000,3,2,1610,4160,1,0,0,4,1010,600,1917
300000,2,1,760,3001,1,0,0,3,760,0,1913
379500,2,1,1640,17335,1,0,0,3,840,800,1978
339950,3,2.25,1630,12295,2,0,0,4,1630,0,1985
1500000,6,2.5,3560,6480,2.5,0,0,4,3560,0,1914
1340000,3,3,2960,5500,2,0,2,3,2440,520,1937
500000,3,2.5,1940,37565,1,0,0,4,1940,0,1987
239900,3,2,1410,7566,1,0,0,3,1410,0,1985
314950,3,1,1040,16986,1,0,0,4,1040,0,1968
361280,2,1,820,6400,1,0,0,4,820,0,1944
100000,2,1,910,22000,1,0,0,3,910,0,1956
540000,7,5.75,3700,7647,2,0,1,3,3700,0,1948
480500,4,2.5,2180,11200,1,0,0,4,2180,0,1968
280000,3,2.5,1600,4271,2,0,0,3,1600,0,2000
440000,3,1.75,1500,6180,1,0,0,4,1060,440,1947
530000,3,1,1340,4284,1,0,0,3,1080,260,1910
560000,3,2,1860,13374,1,0,0,3,1860,0,1985
775000,3,2,2540,7200,1.5,0,3,4,1600,940,1905
160000,2,1,1040,13100,1,0,0,5,1040,0,1912
209950,3,1.5,1380,11130,1,0,0,3,1380,0,1960
226500,3,1.75,1640,10762,1,0,0,3,1130,510,1988
380000,5,1.75,3000,6000,1,0,0,5,1500,1500,1958
409500,4,2.75,2140,13000,1,0,0,3,1320,820,1968
690000,3,2,1760,6428,1,0,0,4,980,780,1942
405000,3,2.25,1660,8307,1,0,0,4,1660,0,1961
375000,3,2.5,1830,13042,2,0,0,3,1830,0,1990
794154,4,2,2210,8556,1,0,1,4,1210,1000,1954
185000,4,1,1490,6600,1,0,0,3,1490,0,1969
245000,3,1.5,1260,1270,2,0,0,3,1040,220,2005
1532500,5,4.5,4270,8076,2,0,0,3,3400,870,2007
1040000,4,3.5,3900,8391,2,0,0,3,3900,0,2006
425000,2,2.5,1150,1027,3,0,0,3,1150,0,2008
495000,4,2.75,2656,21195,2,0,0,3,2656,0,2014
365000,5,2.75,2410,5003,1,0,0,3,1410,1000,2008
417250,3,2.25,1606,1452,3,0,0,3,1606,0,2009
339950,2,1,820,681,3,0,0,3,820,0,2006
615000,2,1,1540,6872,1,0,0,4,820,720,1946
403000,3,2.75,2090,8354,2,0,0,3,2090,0,2012
980000,5,2.5,3160,11470,1,0,0,4,1780,1380,1971
258000,4,1.75,1730,8320,1,0,0,3,1230,500,1977
533000,3,1,1670,4080,1,0,0,3,1170,500,1967
537500,4,2.5,2550,4630,2,0,0,3,2550,0,2005
830000,5,3,3040,9601,1,0,0,5,1970,1070,1968
712000,3,1,1250,4620,1.5,0,0,4,1150,100,1900
262000,4,2.5,2020,6236,2,0,0,3,2020,0,2002
753888,4,2.5,2660,5500,2,0,2,3,2660,0,2003
134000,2,1.5,980,5000,2,0,0,3,980,0,1922
402000,3,2.5,1960,8000,1,0,0,4,1290,670,1977
205000,2,1,720,5040,1,0,0,3,720,0,1955
553650,2,2.5,1360,1349,2,0,0,3,1050,310,1997
559950,2,2,1870,4950,1,0,0,3,1870,0,2006
260000,4,1.5,2130,8800,1,0,0,3,1100,1030,1962
270000,4,2.5,1810,6509,2,0,0,3,1810,0,1994
295000,2,1.75,2200,89298,1,0,0,3,1100,1100,1973
719000,3,2.5,1690,4500,1.5,0,1,4,1690,0,1928
266000,3,2.5,1940,8547,1,0,0,3,1460,480,1989
325900,4,2.5,2320,6270,2,0,0,3,2320,0,2004
647500,4,1.75,2060,26036,1,0,0,4,1160,900,1947
1039000,4,1,3410,5000,2,0,0,5,2190,1220,1910
569000,4,2.25,2250,41688,2,0,0,3,2250,0,1980
246000,3,1.75,1390,7399,1,0,0,4,1390,0,1975
515000,2,1,1060,4960,1,0,0,3,1060,0,1926
207000,3,1,1490,8995,1,0,0,4,1490,0,1954
780000,4,1.75,2480,9195,1,0,0,3,1390,1090,1950
489990,5,2.25,2440,20828,1.5,0,0,4,2440,0,1975
335000,3,1.5,2240,87625,1.5,0,0,2,1480,760,1980
295000,3,2.5,1920,7229,2,0,0,3,1920,0,1993
385000,3,1.75,1890,9920,1,0,0,3,1230,660,1944
350000,4,1.75,2250,13515,1,0,0,4,2150,100,1940
235000,2,1,1270,3008,1,0,0,4,650,620,1923
358000,2,1.5,960,1808,2,0,0,3,960,0,1993
716500,4,2.5,3290,6465,2,0,0,3,3290,0,2002
228000,4,1.75,2000,6120,1,0,0,3,1100,900,1965
405000,2,1,1020,8155,1,0,0,4,1020,0,1948
538000,4,1.75,1840,9600,1,0,0,3,1220,620,1967
530000,3,1.75,1980,6760,1,0,0,4,1980,0,1973
1750000,6,3,3510,5760,2.5,0,0,4,3510,0,1906
636000,2,1.75,1230,3600,1.5,0,0,5,1230,0,1925
535000,4,2.5,2280,65836,2,0,0,3,2280,0,2004
1500000,3,1.75,2430,12757,1,0,2,4,1340,1090,1952
868500,3,2.5,2920,3942,3,0,0,3,2920,0,2008
530000,4,2.75,2280,2850,1.5,0,0,4,1540,740,1930
450000,3,2,1510,43560,1,0,0,3,1510,0,1954
230000,3,1.75,950,6000,1,0,0,3,790,160,1939
229000,3,2.5,1190,3000,2,0,0,3,1190,0,2002
437000,3,1.75,1310,9282,1,0,0,4,1310,0,1976
1307000,5,3.25,2800,3200,1.5,0,0,5,1910,890,1932
595000,3,2.5,1750,3354,2,0,0,4,1750,0,1991
660000,3,1.75,1320,5750,1.5,0,0,5,1320,0,1918
347500,4,2.5,2460,7350,2,0,0,3,2460,0,1989
297950,3,2,1240,10800,1,0,0,3,1240,0,1967
245000,3,1.5,1260,7964,1,0,0,4,1260,0,1955
543200,6,2.25,2820,15600,1.5,0,2,5,1970,850,1940
1250000,4,3.25,3820,24166,2,0,1,4,3310,510,1990
413450,3,2.5,1540,1614,3,0,0,3,1470,70,2008
330000,2,2,1550,435600,1.5,0,0,2,1550,0,1972
424500,3,1.75,1460,7700,1,0,0,3,1460,0,1979
230000,3,1,1390,16000,1,0,0,4,1390,0,1960
930000,3,3.25,2640,4080,2,0,0,3,1840,800,1912
349000,3,1.75,1590,9620,1,0,0,3,1590,0,1988
835000,4,2,1910,6960,1.5,0,0,5,1910,0,1941
988500,3,2.75,2015,16807,2,1,4,3,2015,0,2007
500000,3,1.75,1410,1197,3,0,0,3,1410,0,2012
499000,2,1.5,1110,957,2,0,0,3,930,180,2005
321950,2,1.25,860,1277,2,0,0,3,860,0,2007
494000,3,2.5,2310,4729,2,0,0,3,2310,0,2011
441750,2,1.5,1020,1060,3,0,0,3,1020,0,2008
438000,2,1,980,1179,2,0,0,3,980,0,2010
985000,4,2.25,4230,37769,2,0,0,3,4230,0,1989
352000,3,2.25,1640,11050,1,0,0,4,1640,0,1972
839900,4,3.5,3810,13592,1,0,1,3,2560,1250,2013
765000,4,2.75,2790,10819,2,0,0,3,2790,0,1996
460000,4,1.75,1750,5500,1.5,0,0,5,1050,700,1926
224500,4,1,1430,8355,1.5,0,0,4,1430,0,1983
254000,3,2.5,1850,4597,2,0,0,3,1850,0,2003
255000,2,1,960,28717,1,0,0,4,960,0,1984
610000,3,3,2480,45302,1,0,0,4,1620,860,1976
920000,4,3,3750,11025,2,0,0,3,3750,0,1976
402500,4,2.5,2600,11951,2,0,0,3,2600,0,1988
280950,3,1.75,1390,8700,1,0,3,4,840,550,1912
604000,4,2.5,2260,7753,2,0,0,3,2260,0,1989
565000,4,2.25,2470,7447,2,0,0,3,2470,0,1984
255000,2,1,810,7980,1,0,0,1,810,0,1928
445000,4,2,1650,6000,1,0,0,5,1000,650,1959
2400000,3,2.25,3000,11665,1.5,1,4,3,3000,0,2001
195000,2,1,720,18000,1,0,0,3,720,0,1950
275000,3,1.5,1390,48257,1,0,0,3,1390,0,1922
387000,3,2.25,1445,1606,2,0,0,3,1300,145,2003
490000,2,1,1840,3300,1.5,0,0,4,1130,710,1910
505000,3,2.5,2100,5824,2,0,2,3,2100,0,1999
303500,3,1.5,1060,10464,1,0,0,4,1060,0,1973
270000,3,1.5,1500,6337,1,0,0,5,1500,0,1953
323000,4,2.75,1970,7213,1,0,0,3,1170,800,1977
382000,3,3.25,1410,1253,3,0,0,3,1410,0,2005
1370000,4,2.75,3720,9450,1,0,4,5,1960,1760,1962
280000,4,2,2190,14439,1,0,0,4,1180,1010,1977
260000,3,2,1920,8075,1,0,0,4,1510,410,1969
201500,3,1,1160,8320,1,0,0,4,1160,0,1959
1157200,4,4.25,5860,52889,2,0,0,4,4910,950,1996
536500,4,1.75,2000,4000,1.5,0,0,5,1450,550,1926
248000,4,3,2163,5883,2,0,0,3,2163,0,2006
532000,5,3,3480,57499,1,0,0,4,2340,1140,1976
580000,4,2.5,2840,6268,2,0,0,3,2840,0,1998
463000,2,1,1150,4400,1,0,0,4,1150,0,1905
742500,4,2.75,3100,3773,2,0,0,3,2000,1100,1919
260000,3,2.5,1420,14850,1,0,0,4,1020,400,1963
590000,4,2.25,2430,32496,1,0,0,3,2430,0,1993
312000,4,2.25,1930,7452,1,0,0,3,1430,500,1984
566000,3,2.25,1660,10140,1,0,0,4,1370,290,1980
511555,3,2,1400,7293,1,0,0,4,1400,0,1963
583000,4,2.5,2660,4000,2,0,0,3,2660,0,2001
290000,4,2.5,2000,13300,1,0,0,4,1200,800,1968
311100,4,2.25,2130,8078,1,0,0,4,1380,750,1977
325000,3,2.25,1352,1694,3,0,0,3,1352,0,2007
491300,3,1.75,1750,11340,1,0,1,4,1300,450,1987
315000,5,1.75,2320,8100,1,0,0,4,1160,1160,1956
360000,2,1,1420,81892,1,0,0,3,1180,240,1956
330000,4,2.5,1940,3784,2,0,0,3,1940,0,2003
481450,3,2,1410,4800,1,0,0,3,1410,0,1940
234950,3,1,1360,9948,1,0,0,3,1360,0,1977
251000,3,1.75,1220,7250,1,0,0,3,1220,0,1962
782000,4,2.5,2830,20345,2,0,0,3,1980,850,1979
833000,4,2.75,3780,10308,2,0,0,3,3780,0,1999
542500,4,2.5,2330,14289,2,0,0,4,2330,0,1978
851000,3,2.5,3560,107290,2,0,0,3,3560,0,1987
325000,4,1.5,1470,70800,1,0,0,3,1470,0,1976
415000,4,2.25,3060,48787,2,0,0,3,3060,0,1992
252500,3,1,1030,6127,1,0,0,3,880,150,1947
465000,4,2.5,1930,9653,1,0,0,4,1930,0,1968
336900,3,1.75,1780,120661,1,0,0,4,1780,0,1979
225000,3,2.5,2000,9202,2,0,0,4,2000,0,1992
270000,3,2,1690,9583,1,0,0,4,1690,0,1969
1702500,5,4.5,5190,23716,2,0,2,3,3390,1800,1987
536000,3,1.75,1300,5413,1.5,0,0,3,1300,0,1925
585000,4,3.25,2400,29252,2,0,0,4,2400,0,1982
445000,2,2,1150,6634,1,0,0,3,860,290,1940
320000,4,2.25,2310,7490,2,0,0,3,2310,0,1980
